432710575664402432, Mon Feb 10 03:00:15 +0000 2014, Eastern Time (US & Canada)
432710710427017216, Mon Feb 10 03:00:47 +0000 2014, Tokyo
432710849891803138, Mon Feb 10 03:01:20 +0000 2014, Bangkok
432711274770620416, Mon Feb 10 03:03:01 +0000 2014, Kuala Lumpur
432711563489730560, Mon Feb 10 03:04:10 +0000 2014, Alaska
432712457639837697, Mon Feb 10 03:07:43 +0000 2014, Tokyo
432712541970501632, Mon Feb 10 03:08:04 +0000 2014, None
432712645289209856, Mon Feb 10 03:08:28 +0000 2014, Kuala Lumpur
432712645951893504, Mon Feb 10 03:08:28 +0000 2014, Kuala Lumpur
432712762356019200, Mon Feb 10 03:08:56 +0000 2014, None
432712960759193600, Mon Feb 10 03:09:43 +0000 2014, Jakarta
432712965368709120, Mon Feb 10 03:09:45 +0000 2014, Kuala Lumpur
432713082553372672, Mon Feb 10 03:10:12 +0000 2014, None
432713106305736704, Mon Feb 10 03:10:18 +0000 2014, Jakarta
432713268432351232, Mon Feb 10 03:10:57 +0000 2014, Pacific Time (US & Canada)
432713654249586688, Mon Feb 10 03:12:29 +0000 2014, Beijing
432713710524567553, Mon Feb 10 03:12:42 +0000 2014, Kuala Lumpur
432713837695864833, Mon Feb 10 03:13:13 +0000 2014, Kuala Lumpur
432713892393795584, Mon Feb 10 03:13:26 +0000 2014, Tokyo
432714030696767488, Mon Feb 10 03:13:59 +0000 2014, Kuala Lumpur
432714089928736770, Mon Feb 10 03:14:13 +0000 2014, Jakarta
432714283630084096, Mon Feb 10 03:14:59 +0000 2014, Bangkok
432714550274564096, Mon Feb 10 03:16:02 +0000 2014, Jakarta
432715043742830592, Mon Feb 10 03:18:00 +0000 2014, None
432715188274331648, Mon Feb 10 03:18:35 +0000 2014, Bangkok
432715229500538880, Mon Feb 10 03:18:44 +0000 2014, Kuala Lumpur
432715354410741760, Mon Feb 10 03:19:14 +0000 2014, Paris
432715390943100930, Mon Feb 10 03:19:23 +0000 2014, Tokyo
432715686607986688, Mon Feb 10 03:20:33 +0000 2014, Bangkok
432715770653454336, Mon Feb 10 03:20:53 +0000 2014, Arizona
432716392274489344, Mon Feb 10 03:23:22 +0000 2014, Pacific Time (US & Canada)
432716435345772545, Mon Feb 10 03:23:32 +0000 2014, Tokyo
432716500156162048, Mon Feb 10 03:23:47 +0000 2014, Beijing
432716512039014400, Mon Feb 10 03:23:50 +0000 2014, None
432716521220358144, Mon Feb 10 03:23:52 +0000 2014, None
432716805354684416, Mon Feb 10 03:25:00 +0000 2014, Paris
432717062100643840, Mon Feb 10 03:26:01 +0000 2014, Kuala Lumpur
432717138408009728, Mon Feb 10 03:26:19 +0000 2014, Quito
432717198768214016, Mon Feb 10 03:26:34 +0000 2014, Kuala Lumpur
432717202106896385, Mon Feb 10 03:26:35 +0000 2014, Kuala Lumpur
432717555132686336, Mon Feb 10 03:27:59 +0000 2014, Tokyo
432717651819765760, Mon Feb 10 03:28:22 +0000 2014, Bangkok
432718014119563265, Mon Feb 10 03:29:48 +0000 2014, Tokyo
432718275860910080, Mon Feb 10 03:30:51 +0000 2014, Kuala Lumpur
432718357817982976, Mon Feb 10 03:31:10 +0000 2014, Bangkok
432718362385203200, Mon Feb 10 03:31:11 +0000 2014, Kuala Lumpur
432718513082740736, Mon Feb 10 03:31:47 +0000 2014, Kuala Lumpur
432718514328440833, Mon Feb 10 03:31:48 +0000 2014, Kuala Lumpur
432718570829533184, Mon Feb 10 03:32:01 +0000 2014, Kuala Lumpur
432718650001199104, Mon Feb 10 03:32:20 +0000 2014, Paris
432718694645374976, Mon Feb 10 03:32:30 +0000 2014, Kuala Lumpur
432718695538757632, Mon Feb 10 03:32:31 +0000 2014, Kuala Lumpur
432718863172517888, Mon Feb 10 03:33:11 +0000 2014, Kuala Lumpur
432718875017240576, Mon Feb 10 03:33:13 +0000 2014, Tokyo
432719339406389250, Mon Feb 10 03:35:04 +0000 2014, Bangkok
432719904324591616, Mon Feb 10 03:37:19 +0000 2014, Tokyo
432720010809581569, Mon Feb 10 03:37:44 +0000 2014, Tokyo
432720031466541056, Mon Feb 10 03:37:49 +0000 2014, None
432720192666632192, Mon Feb 10 03:38:28 +0000 2014, Kuala Lumpur
432720193677434880, Mon Feb 10 03:38:28 +0000 2014, Kuala Lumpur
432720247150239744, Mon Feb 10 03:38:41 +0000 2014, Alaska
432720629712707584, Mon Feb 10 03:40:12 +0000 2014, Kuala Lumpur
432720705608626176, Mon Feb 10 03:40:30 +0000 2014, Atlantic Time (Canada)
432720830187847683, Mon Feb 10 03:41:00 +0000 2014, Singapore
432720954930638849, Mon Feb 10 03:41:29 +0000 2014, Tokyo
432721248087330816, Mon Feb 10 03:42:39 +0000 2014, None
432721305293438976, Mon Feb 10 03:42:53 +0000 2014, None
432721584264986624, Mon Feb 10 03:43:59 +0000 2014, Kuala Lumpur
432721737248026624, Mon Feb 10 03:44:36 +0000 2014, Tokyo
432721785893568512, Mon Feb 10 03:44:48 +0000 2014, Jakarta
432721812586110976, Mon Feb 10 03:44:54 +0000 2014, Kuala Lumpur
432722071496302592, Mon Feb 10 03:45:56 +0000 2014, Jakarta
432722112055238656, Mon Feb 10 03:46:05 +0000 2014, Buenos Aires
432722252803497985, Mon Feb 10 03:46:39 +0000 2014, None
432722411583062018, Mon Feb 10 03:47:17 +0000 2014, Tokyo
432722488259145729, Mon Feb 10 03:47:35 +0000 2014, None
432722605338918912, Mon Feb 10 03:48:03 +0000 2014, Abu Dhabi
432722623198281728, Mon Feb 10 03:48:07 +0000 2014, None
432722654181601280, Mon Feb 10 03:48:15 +0000 2014, Caracas
432722928233246720, Mon Feb 10 03:49:20 +0000 2014, Tokyo
432722956855549952, Mon Feb 10 03:49:27 +0000 2014, Kuala Lumpur
432722958029979648, Mon Feb 10 03:49:27 +0000 2014, Kuala Lumpur
432722959074344961, Mon Feb 10 03:49:27 +0000 2014, Kuala Lumpur
432723026891649027, Mon Feb 10 03:49:43 +0000 2014, Alaska
432723042159296513, Mon Feb 10 03:49:47 +0000 2014, None
432723062790696962, Mon Feb 10 03:49:52 +0000 2014, Abu Dhabi
432723262863200256, Mon Feb 10 03:50:40 +0000 2014, Tokyo
432723530556272641, Mon Feb 10 03:51:43 +0000 2014, Buenos Aires
432724411100057600, Mon Feb 10 03:55:13 +0000 2014, Tokyo
432725051469594626, Mon Feb 10 03:57:46 +0000 2014, None
432725106062675968, Mon Feb 10 03:57:59 +0000 2014, Kuala Lumpur
432725259079278593, Mon Feb 10 03:58:36 +0000 2014, Atlantic Time (Canada)
432725594141229056, Mon Feb 10 03:59:55 +0000 2014, Beijing
432725641889202176, Mon Feb 10 04:00:07 +0000 2014, Tokyo
432725877265149953, Mon Feb 10 04:01:03 +0000 2014, Kuala Lumpur
432726226021535745, Mon Feb 10 04:02:26 +0000 2014, Kuala Lumpur
432726493303562240, Mon Feb 10 04:03:30 +0000 2014, None
432726737009389568, Mon Feb 10 04:04:28 +0000 2014, Monterrey
432726742034563072, Mon Feb 10 04:04:29 +0000 2014, Kuala Lumpur
432726759264378880, Mon Feb 10 04:04:33 +0000 2014, None
432726792047063040, Mon Feb 10 04:04:41 +0000 2014, Tokyo
432726823718240257, Mon Feb 10 04:04:49 +0000 2014, Mumbai
432726835172888577, Mon Feb 10 04:04:51 +0000 2014, Kuala Lumpur
432726843847081984, Mon Feb 10 04:04:53 +0000 2014, Kuala Lumpur
432726844719509506, Mon Feb 10 04:04:54 +0000 2014, Kuala Lumpur
432726845453524992, Mon Feb 10 04:04:54 +0000 2014, Kuala Lumpur
432726846158172160, Mon Feb 10 04:04:54 +0000 2014, Kuala Lumpur
432727014177374208, Mon Feb 10 04:05:34 +0000 2014, Beijing
432727261964279808, Mon Feb 10 04:06:33 +0000 2014, Kuala Lumpur
432727579473481728, Mon Feb 10 04:07:49 +0000 2014, None
432727653095727104, Mon Feb 10 04:08:06 +0000 2014, Tokyo
432727801163427840, Mon Feb 10 04:08:42 +0000 2014, Beijing
432727930725085184, Mon Feb 10 04:09:13 +0000 2014, None
432728570238992384, Mon Feb 10 04:11:45 +0000 2014, None
432728580498264064, Mon Feb 10 04:11:47 +0000 2014, None
432729020900208640, Mon Feb 10 04:13:32 +0000 2014, Tokyo
432729412845723648, Mon Feb 10 04:15:06 +0000 2014, None
432729511046545408, Mon Feb 10 04:15:29 +0000 2014, Jakarta
432729642730934273, Mon Feb 10 04:16:01 +0000 2014, None
432729839087276032, Mon Feb 10 04:16:48 +0000 2014, New Delhi
432730212627795968, Mon Feb 10 04:18:17 +0000 2014, Beijing
432730353980416000, Mon Feb 10 04:18:50 +0000 2014, Alaska
432730371931643905, Mon Feb 10 04:18:55 +0000 2014, Tokyo
432730652840951808, Mon Feb 10 04:20:02 +0000 2014, None
432730745816494080, Mon Feb 10 04:20:24 +0000 2014, Kuala Lumpur
432730746793787392, Mon Feb 10 04:20:24 +0000 2014, Kuala Lumpur
432730748282732544, Mon Feb 10 04:20:24 +0000 2014, Kuala Lumpur
432730752338657280, Mon Feb 10 04:20:25 +0000 2014, Kuala Lumpur
432730884081324032, Mon Feb 10 04:20:57 +0000 2014, Jakarta
432730937273507840, Mon Feb 10 04:21:09 +0000 2014, Tokyo
432731478695608320, Mon Feb 10 04:23:18 +0000 2014, None
432732036562841600, Mon Feb 10 04:25:31 +0000 2014, Kuala Lumpur
432732043105939456, Mon Feb 10 04:25:33 +0000 2014, Tokyo
432732058608095232, Mon Feb 10 04:25:37 +0000 2014, Kuala Lumpur
432732161608011776, Mon Feb 10 04:26:01 +0000 2014, Kuala Lumpur
432732163076026368, Mon Feb 10 04:26:02 +0000 2014, Kuala Lumpur
432732475630964736, Mon Feb 10 04:27:16 +0000 2014, Kuala Lumpur
432732650961260546, Mon Feb 10 04:27:58 +0000 2014, Jakarta
432732864950460417, Mon Feb 10 04:28:49 +0000 2014, Kuala Lumpur
432733012891942912, Mon Feb 10 04:29:24 +0000 2014, Alaska
432733060069478400, Mon Feb 10 04:29:35 +0000 2014, Beijing
432733240026472448, Mon Feb 10 04:30:18 +0000 2014, Quito
432733294044921856, Mon Feb 10 04:30:31 +0000 2014, Beijing
432733684996001792, Mon Feb 10 04:32:04 +0000 2014, Atlantic Time (Canada)
432734099455741952, Mon Feb 10 04:33:43 +0000 2014, Beijing
432734295019372544, Mon Feb 10 04:34:30 +0000 2014, Kuala Lumpur
432734332948459522, Mon Feb 10 04:34:39 +0000 2014, Tokyo
432734357875204097, Mon Feb 10 04:34:45 +0000 2014, Pacific Time (US & Canada)
432734553166188544, Mon Feb 10 04:35:31 +0000 2014, Beijing
432734891264860161, Mon Feb 10 04:36:52 +0000 2014, Kuala Lumpur
432735041026654208, Mon Feb 10 04:37:28 +0000 2014, Mumbai
432735139366305792, Mon Feb 10 04:37:51 +0000 2014, Tokyo
432735220375093248, Mon Feb 10 04:38:11 +0000 2014, Kuala Lumpur
432735580133130240, Mon Feb 10 04:39:36 +0000 2014, Beijing
432736216228716544, Mon Feb 10 04:42:08 +0000 2014, Kuala Lumpur
432736221123444736, Mon Feb 10 04:42:09 +0000 2014, Tokyo
432736303877472256, Mon Feb 10 04:42:29 +0000 2014, Beijing
432736440108064768, Mon Feb 10 04:43:01 +0000 2014, Kuala Lumpur
432736527316037632, Mon Feb 10 04:43:22 +0000 2014, Beijing
432736567367458816, Mon Feb 10 04:43:32 +0000 2014, None
432736573428207617, Mon Feb 10 04:43:33 +0000 2014, Tokyo
432736863212687361, Mon Feb 10 04:44:42 +0000 2014, Jakarta
432736984432668672, Mon Feb 10 04:45:11 +0000 2014, Eastern Time (US & Canada)
432737155954130944, Mon Feb 10 04:45:52 +0000 2014, Tokyo
432737497265618944, Mon Feb 10 04:47:13 +0000 2014, Beijing
432737938246737920, Mon Feb 10 04:48:59 +0000 2014, Jakarta
432738036754186240, Mon Feb 10 04:49:22 +0000 2014, Kuala Lumpur
432738037551104001, Mon Feb 10 04:49:22 +0000 2014, Kuala Lumpur
432738038205411328, Mon Feb 10 04:49:22 +0000 2014, Kuala Lumpur
432738039287541761, Mon Feb 10 04:49:23 +0000 2014, Kuala Lumpur
432738372532969473, Mon Feb 10 04:50:42 +0000 2014, None
432738398676066305, Mon Feb 10 04:50:48 +0000 2014, Tokyo
432738747587629057, Mon Feb 10 04:52:11 +0000 2014, Tokyo
432738866693287936, Mon Feb 10 04:52:40 +0000 2014, Central Time (US & Canada)
432738928961925120, Mon Feb 10 04:52:55 +0000 2014, Pacific Time (US & Canada)
432738989876187136, Mon Feb 10 04:53:09 +0000 2014, Kuala Lumpur
432739410547703808, Mon Feb 10 04:54:50 +0000 2014, Sri Jayawardenepura
432739418357522432, Mon Feb 10 04:54:51 +0000 2014, None
432739525035433984, Mon Feb 10 04:55:17 +0000 2014, Tokyo
432739533264650240, Mon Feb 10 04:55:19 +0000 2014, Pacific Time (US & Canada)
432739584779120640, Mon Feb 10 04:55:31 +0000 2014, Kuala Lumpur
432739617608314880, Mon Feb 10 04:55:39 +0000 2014, None
432739785724030976, Mon Feb 10 04:56:19 +0000 2014, Jakarta
432739848273682432, Mon Feb 10 04:56:34 +0000 2014, Kuala Lumpur
432739895816097792, Mon Feb 10 04:56:45 +0000 2014, Pacific Time (US & Canada)
432740289669632000, Mon Feb 10 04:58:19 +0000 2014, None
432740473682132992, Mon Feb 10 04:59:03 +0000 2014, Tokyo
432740581668700161, Mon Feb 10 04:59:29 +0000 2014, Beijing
432740645300498432, Mon Feb 10 04:59:44 +0000 2014, Beijing
432740647318331392, Mon Feb 10 04:59:44 +0000 2014, Quito
432740731380572161, Mon Feb 10 05:00:04 +0000 2014, None
432740803572547585, Mon Feb 10 05:00:22 +0000 2014, Jakarta
432741148839268352, Mon Feb 10 05:01:44 +0000 2014, Kuala Lumpur
432741477572018176, Mon Feb 10 05:03:02 +0000 2014, Kuala Lumpur
432741797152829440, Mon Feb 10 05:04:19 +0000 2014, Tokyo
432741831604846593, Mon Feb 10 05:04:27 +0000 2014, Buenos Aires
432742094818779136, Mon Feb 10 05:05:30 +0000 2014, Kuala Lumpur
432742096987250688, Mon Feb 10 05:05:30 +0000 2014, Kuala Lumpur
432742098467827712, Mon Feb 10 05:05:30 +0000 2014, Kuala Lumpur
432742099138912256, Mon Feb 10 05:05:31 +0000 2014, Kuala Lumpur
432742128595116032, Mon Feb 10 05:05:38 +0000 2014, Kuala Lumpur
432742183502770177, Mon Feb 10 05:05:51 +0000 2014, Kuala Lumpur
432742202880430080, Mon Feb 10 05:05:55 +0000 2014, Istanbul
432742276859572224, Mon Feb 10 05:06:13 +0000 2014, Beijing
432742283486973952, Mon Feb 10 05:06:15 +0000 2014, Buenos Aires
432742333126148096, Mon Feb 10 05:06:26 +0000 2014, None
432743010850603008, Mon Feb 10 05:09:08 +0000 2014, Alaska
432743092391645186, Mon Feb 10 05:09:27 +0000 2014, Tokyo
432743434873761792, Mon Feb 10 05:10:49 +0000 2014, Kuala Lumpur
432743546605420544, Mon Feb 10 05:11:16 +0000 2014, Kuala Lumpur
432743782103003136, Mon Feb 10 05:12:12 +0000 2014, Tokyo
432743872720928768, Mon Feb 10 05:12:33 +0000 2014, Kuala Lumpur
432744125247401984, Mon Feb 10 05:13:34 +0000 2014, None
432744174572421120, Mon Feb 10 05:13:45 +0000 2014, Beijing
432744181979557889, Mon Feb 10 05:13:47 +0000 2014, Kuala Lumpur
432744220550389760, Mon Feb 10 05:13:56 +0000 2014, Tokyo
432744231602364416, Mon Feb 10 05:13:59 +0000 2014, Buenos Aires
432744356466814976, Mon Feb 10 05:14:29 +0000 2014, None
432744598092259329, Mon Feb 10 05:15:26 +0000 2014, Jakarta
432744682271944705, Mon Feb 10 05:15:46 +0000 2014, Kuala Lumpur
432744794649948160, Mon Feb 10 05:16:13 +0000 2014, Jakarta
432744825050234881, Mon Feb 10 05:16:20 +0000 2014, Singapore
432744853747662848, Mon Feb 10 05:16:27 +0000 2014, Eastern Time (US & Canada)
432744857065385984, Mon Feb 10 05:16:28 +0000 2014, Kuala Lumpur
432744973528616960, Mon Feb 10 05:16:56 +0000 2014, Central America
432745045217652736, Mon Feb 10 05:17:13 +0000 2014, Tokyo
432745318040350720, Mon Feb 10 05:18:18 +0000 2014, Tokyo
432745633510731776, Mon Feb 10 05:19:33 +0000 2014, Kuala Lumpur
432745700204355584, Mon Feb 10 05:19:49 +0000 2014, Kuala Lumpur
432745886238531585, Mon Feb 10 05:20:33 +0000 2014, Alaska
432745996955553792, Mon Feb 10 05:21:00 +0000 2014, Bangkok
432746134268702720, Mon Feb 10 05:21:33 +0000 2014, Osaka
432746345561358336, Mon Feb 10 05:22:23 +0000 2014, Kuala Lumpur
432746346714779648, Mon Feb 10 05:22:23 +0000 2014, Kuala Lumpur
432746347339710464, Mon Feb 10 05:22:23 +0000 2014, Kuala Lumpur
432746528118030336, Mon Feb 10 05:23:07 +0000 2014, Tokyo
432746610611613696, Mon Feb 10 05:23:26 +0000 2014, Hawaii
432746837414379521, Mon Feb 10 05:24:20 +0000 2014, Kuala Lumpur
432746858599821312, Mon Feb 10 05:24:25 +0000 2014, Sydney
432747187424878592, Mon Feb 10 05:25:44 +0000 2014, Bangkok
432747204713783296, Mon Feb 10 05:25:48 +0000 2014, Atlantic Time (Canada)
432747369273102336, Mon Feb 10 05:26:27 +0000 2014, Alaska
432747444586037248, Mon Feb 10 05:26:45 +0000 2014, Tokyo
432747509434179585, Mon Feb 10 05:27:00 +0000 2014, Kuala Lumpur
432747583333609472, Mon Feb 10 05:27:18 +0000 2014, Alaska
432747821708505088, Mon Feb 10 05:28:15 +0000 2014, Pacific Time (US & Canada)
432747989476458496, Mon Feb 10 05:28:55 +0000 2014, Atlantic Time (Canada)
432748252195074048, Mon Feb 10 05:29:58 +0000 2014, Beijing
432748311032786944, Mon Feb 10 05:30:12 +0000 2014, Kuala Lumpur
432748452401790976, Mon Feb 10 05:30:45 +0000 2014, Eastern Time (US & Canada)
432748695700766720, Mon Feb 10 05:31:43 +0000 2014, Tokyo
432748742908076032, Mon Feb 10 05:31:55 +0000 2014, Baghdad
432749924682190849, Mon Feb 10 05:36:36 +0000 2014, Kuala Lumpur
432749950808506368, Mon Feb 10 05:36:43 +0000 2014, Tokyo
432750460244471808, Mon Feb 10 05:38:44 +0000 2014, Jakarta
432750577442103297, Mon Feb 10 05:39:12 +0000 2014, Quito
432750583234043904, Mon Feb 10 05:39:13 +0000 2014, Alaska
432750695444275200, Mon Feb 10 05:39:40 +0000 2014, Bangkok
432750715791241216, Mon Feb 10 05:39:45 +0000 2014, Central Time (US & Canada)
432750801174265857, Mon Feb 10 05:40:05 +0000 2014, Alaska
432750814554116096, Mon Feb 10 05:40:08 +0000 2014, Tokyo
432750969923723264, Mon Feb 10 05:40:46 +0000 2014, Jakarta
432750982749900801, Mon Feb 10 05:40:49 +0000 2014, Tokyo
432751075615993857, Mon Feb 10 05:41:11 +0000 2014, None
432751155127410688, Mon Feb 10 05:41:30 +0000 2014, Kuala Lumpur
432751209292644352, Mon Feb 10 05:41:43 +0000 2014, Budapest
432751303014379521, Mon Feb 10 05:42:05 +0000 2014, None
432751408530874369, Mon Feb 10 05:42:30 +0000 2014, Athens
432751579058667520, Mon Feb 10 05:43:11 +0000 2014, Kuala Lumpur
432751580413427712, Mon Feb 10 05:43:11 +0000 2014, Kuala Lumpur
432751581365538816, Mon Feb 10 05:43:11 +0000 2014, Kuala Lumpur
432751582426693633, Mon Feb 10 05:43:12 +0000 2014, Kuala Lumpur
432751583768879104, Mon Feb 10 05:43:12 +0000 2014, Kuala Lumpur
432751674952658944, Mon Feb 10 05:43:34 +0000 2014, Jakarta
432751960723161089, Mon Feb 10 05:44:42 +0000 2014, Jakarta
432752061742981120, Mon Feb 10 05:45:06 +0000 2014, Beijing
432752071817703424, Mon Feb 10 05:45:08 +0000 2014, Tokyo
432752072958550017, Mon Feb 10 05:45:09 +0000 2014, Alaska
432752145708765184, Mon Feb 10 05:45:26 +0000 2014, Kuala Lumpur
432752805544484864, Mon Feb 10 05:48:03 +0000 2014, Pacific Time (US & Canada)
432752912750874624, Mon Feb 10 05:48:29 +0000 2014, Bangkok
432752947819061248, Mon Feb 10 05:48:37 +0000 2014, Kuala Lumpur
432753156078833664, Mon Feb 10 05:49:27 +0000 2014, Central Time (US & Canada)
432753360156893184, Mon Feb 10 05:50:15 +0000 2014, Hawaii
432753533289775104, Mon Feb 10 05:50:57 +0000 2014, Greenland
432753631415128064, Mon Feb 10 05:51:20 +0000 2014, Kuala Lumpur
432753772641525761, Mon Feb 10 05:51:54 +0000 2014, Jakarta
432753780497461250, Mon Feb 10 05:51:56 +0000 2014, Tokyo
432753980364439554, Mon Feb 10 05:52:43 +0000 2014, Eastern Time (US & Canada)
432754069128507392, Mon Feb 10 05:53:04 +0000 2014, Tokyo
432754186749759488, Mon Feb 10 05:53:32 +0000 2014, Kuala Lumpur
432754187701874688, Mon Feb 10 05:53:33 +0000 2014, Kuala Lumpur
432754196396261377, Mon Feb 10 05:53:35 +0000 2014, Alaska
432755103062163456, Mon Feb 10 05:57:11 +0000 2014, None
432755492268425216, Mon Feb 10 05:58:44 +0000 2014, Tokyo
432755658299940864, Mon Feb 10 05:59:23 +0000 2014, Beijing
432756086605508608, Mon Feb 10 06:01:05 +0000 2014, Pacific Time (US & Canada)
432756127567077376, Mon Feb 10 06:01:15 +0000 2014, Beijing
432756604685926401, Mon Feb 10 06:03:09 +0000 2014, Pacific Time (US & Canada)
432756618149654528, Mon Feb 10 06:03:12 +0000 2014, Tokyo
432757498580176896, Mon Feb 10 06:06:42 +0000 2014, Kuala Lumpur
432757538589646848, Mon Feb 10 06:06:52 +0000 2014, Beijing
432757729858297856, Mon Feb 10 06:07:37 +0000 2014, Beijing
432757838780194816, Mon Feb 10 06:08:03 +0000 2014, Alaska
432757982074392576, Mon Feb 10 06:08:37 +0000 2014, Singapore
432758063250944000, Mon Feb 10 06:08:57 +0000 2014, Arizona
432758134453448704, Mon Feb 10 06:09:14 +0000 2014, Tokyo
432758158952390656, Mon Feb 10 06:09:20 +0000 2014, Bangkok
432758298455326720, Mon Feb 10 06:09:53 +0000 2014, Kuala Lumpur
432758301571702784, Mon Feb 10 06:09:54 +0000 2014, Kuala Lumpur
432758303329116160, Mon Feb 10 06:09:54 +0000 2014, Kuala Lumpur
432758347817680896, Mon Feb 10 06:10:05 +0000 2014, None
432758449609252864, Mon Feb 10 06:10:29 +0000 2014, Beijing
432758645546160128, Mon Feb 10 06:11:16 +0000 2014, Tokyo
432758804342534144, Mon Feb 10 06:11:53 +0000 2014, Beijing
432758846868578305, Mon Feb 10 06:12:04 +0000 2014, Pacific Time (US & Canada)
432758974794846208, Mon Feb 10 06:12:34 +0000 2014, Kuala Lumpur
432759268547112960, Mon Feb 10 06:13:44 +0000 2014, Beijing
432759341892915200, Mon Feb 10 06:14:02 +0000 2014, Tokyo
432759727965995008, Mon Feb 10 06:15:34 +0000 2014, Jakarta
432759909386817536, Mon Feb 10 06:16:17 +0000 2014, Kuala Lumpur
432759951832780800, Mon Feb 10 06:16:27 +0000 2014, Tokyo
432759992794365952, Mon Feb 10 06:16:37 +0000 2014, Singapore
432760219374850048, Mon Feb 10 06:17:31 +0000 2014, Singapore
432760424543420417, Mon Feb 10 06:18:20 +0000 2014, Kuala Lumpur
432760473537097728, Mon Feb 10 06:18:31 +0000 2014, Beijing
432760496043737088, Mon Feb 10 06:18:37 +0000 2014, None
432760717775613952, Mon Feb 10 06:19:30 +0000 2014, Pacific Time (US & Canada)
432760917952970752, Mon Feb 10 06:20:17 +0000 2014, Tokyo
432761164955533313, Mon Feb 10 06:21:16 +0000 2014, Beijing
432761182768750592, Mon Feb 10 06:21:20 +0000 2014, Kuala Lumpur
432761250821332992, Mon Feb 10 06:21:37 +0000 2014, None
432761265874694144, Mon Feb 10 06:21:40 +0000 2014, Hawaii
432761267313328128, Mon Feb 10 06:21:41 +0000 2014, Beijing
432761504291495936, Mon Feb 10 06:22:37 +0000 2014, None
432761561375973376, Mon Feb 10 06:22:51 +0000 2014, Pacific Time (US & Canada)
432761716590399488, Mon Feb 10 06:23:28 +0000 2014, Pacific Time (US & Canada)
432761906307534848, Mon Feb 10 06:24:13 +0000 2014, Beijing
432762008224530432, Mon Feb 10 06:24:37 +0000 2014, Pacific Time (US & Canada)
432762022904594432, Mon Feb 10 06:24:41 +0000 2014, Tokyo
432762030685036544, Mon Feb 10 06:24:43 +0000 2014, Bangkok
432762356431470593, Mon Feb 10 06:26:00 +0000 2014, Kuala Lumpur
432762370306236416, Mon Feb 10 06:26:04 +0000 2014, Bangkok
432762376509612032, Mon Feb 10 06:26:05 +0000 2014, Kuala Lumpur
432762634178293760, Mon Feb 10 06:27:06 +0000 2014, Alaska
432762662628642816, Mon Feb 10 06:27:13 +0000 2014, Kuala Lumpur
432762665552056320, Mon Feb 10 06:27:14 +0000 2014, Kuala Lumpur
432762667695341568, Mon Feb 10 06:27:14 +0000 2014, Kuala Lumpur
432762988852817920, Mon Feb 10 06:28:31 +0000 2014, Irkutsk
432763458233196544, Mon Feb 10 06:30:23 +0000 2014, Tokyo
432763619080536064, Mon Feb 10 06:31:01 +0000 2014, Kuala Lumpur
432763854020296704, Mon Feb 10 06:31:57 +0000 2014, Tokyo
432764071297810432, Mon Feb 10 06:32:49 +0000 2014, Beijing
432764074636877825, Mon Feb 10 06:32:50 +0000 2014, Kuala Lumpur
432764462693888000, Mon Feb 10 06:34:22 +0000 2014, Pacific Time (US & Canada)
432764922162724864, Mon Feb 10 06:36:12 +0000 2014, Tokyo
432765047849238528, Mon Feb 10 06:36:42 +0000 2014, Kuala Lumpur
432765173682946048, Mon Feb 10 06:37:12 +0000 2014, Rome
432765189772312576, Mon Feb 10 06:37:16 +0000 2014, Berlin
432765447680065536, Mon Feb 10 06:38:17 +0000 2014, Kuala Lumpur
432765483016650752, Mon Feb 10 06:38:26 +0000 2014, Irkutsk
432765490126413825, Mon Feb 10 06:38:27 +0000 2014, Pacific Time (US & Canada)
432765642018545664, Mon Feb 10 06:39:04 +0000 2014, Kuala Lumpur
432765904493887489, Mon Feb 10 06:40:06 +0000 2014, Tokyo
432766368274866176, Mon Feb 10 06:41:57 +0000 2014, Hawaii
432766847125946370, Mon Feb 10 06:43:51 +0000 2014, Tokyo
432767046590296064, Mon Feb 10 06:44:38 +0000 2014, Jakarta
432767245593223168, Mon Feb 10 06:45:26 +0000 2014, None
432767624896712704, Mon Feb 10 06:46:56 +0000 2014, Bangkok
432767712083726336, Mon Feb 10 06:47:17 +0000 2014, Tokyo
432768013704921088, Mon Feb 10 06:48:29 +0000 2014, None
432768028057419776, Mon Feb 10 06:48:32 +0000 2014, Singapore
432768039197491200, Mon Feb 10 06:48:35 +0000 2014, Beijing
432768079362555904, Mon Feb 10 06:48:45 +0000 2014, Kuala Lumpur
432768079949754368, Mon Feb 10 06:48:45 +0000 2014, Kuala Lumpur
432768080658563072, Mon Feb 10 06:48:45 +0000 2014, Kuala Lumpur
432768136652148737, Mon Feb 10 06:48:58 +0000 2014, Bangkok
432768185524162560, Mon Feb 10 06:49:10 +0000 2014, None
432768722604814336, Mon Feb 10 06:51:18 +0000 2014, Tokyo
432768845112016896, Mon Feb 10 06:51:47 +0000 2014, Alaska
432769385733062656, Mon Feb 10 06:53:56 +0000 2014, Pacific Time (US & Canada)
432769517895581696, Mon Feb 10 06:54:28 +0000 2014, Kuala Lumpur
432769558844145665, Mon Feb 10 06:54:37 +0000 2014, Tokyo
432769771223138304, Mon Feb 10 06:55:28 +0000 2014, Athens
432770199696056321, Mon Feb 10 06:57:10 +0000 2014, Tokyo
432770267224346624, Mon Feb 10 06:57:26 +0000 2014, Kuala Lumpur
